image,split,symbol,timeframe,start_ts,end_ts,bars,img_w,img_h,y_head_and_shoulders,p_head_and_shoulders,lf_votes_head_and_shoulders,lf_total_head_and_shoulders,head_and_shoulders_cnt,head_and_shoulders_confirmed_cnt,y_inverse_head_and_shoulders,p_inverse_head_and_shoulders,lf_votes_inverse_head_and_shoulders,lf_total_inverse_head_and_shoulders,inverse_head_and_shoulders_cnt,inverse_head_and_shoulders_confirmed_cnt,p_double_top,lf_votes_double_top,lf_total_double_top,y_double_top,double_top_cnt,double_top_confirmed_cnt,p_double_bottom,lf_votes_double_bottom,lf_total_double_bottom,y_double_bottom,double_bottom_cnt,double_bottom_confirmed_cnt,y_descending_triangle,p_descending_triangle,lf_votes_descending_triangle,lf_total_descending_triangle,descending_triangle_cnt,descending_triangle_confirmed_cnt
AMZN_1h_1741699800_1744309800_42.png,val,AMZN,1h,2025-03-11T13:30:00+00:00,2025-04-10T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.8333,5,6,-1,1,0,0,,,,0,0
AMZN_1h_1742322600_1745253000_42.png,val,AMZN,1h,2025-03-18T18:30:00+00:00,2025-04-21T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
AMZN_1h_1743006600_1745937000_42.png,val,AMZN,1h,2025-03-26T16:30:00+00:00,2025-04-29T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.75,9,12,-1,2,0,0,,,,0,0
AMZN_1h_1743690600_1746559800_42.png,val,AMZN,1h,2025-04-03T14:30:00+00:00,2025-05-06T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,4,0,0.8333,10,12,-1,2,0,0,,,,0,0
AMZN_1h_1744313400_1747243800_42.png,val,AMZN,1h,2025-04-10T19:30:00+00:00,2025-05-14T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
AMZN_1h_1745256600_1747927800_42.png,val,AMZN,1h,2025-04-21T17:30:00+00:00,2025-05-22T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
AMZN_1h_1745940600_1748871000_42.png,val,AMZN,1h,2025-04-29T15:30:00+00:00,2025-06-02T13:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
AMZN_1h_1746624600_1749493800_42.png,val,AMZN,1h,2025-05-07T13:30:00+00:00,2025-06-09T18:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
AMZN_1h_1747247400_1750177800_42.png,val,AMZN,1h,2025-05-14T18:30:00+00:00,2025-06-17T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.75,9,12,-1,2,0,0,,,,0,0
AMZN_1h_1747931400_1750948200_42.png,val,AMZN,1h,2025-05-22T16:30:00+00:00,2025-06-26T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
AMZN_1h_1748874600_1751905800_42.png,val,AMZN,1h,2025-06-02T14:30:00+00:00,2025-07-07T16:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
AMZN_1h_1749497400_1752589800_42.png,val,AMZN,1h,2025-06-09T19:30:00+00:00,2025-07-15T14:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.75,9,12,-1,2,0,0,,,,0,0
AMZN_1h_1750181400_1753212600_42.png,val,AMZN,1h,2025-06-17T17:30:00+00:00,2025-07-22T19:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.75,9,12,-1,2,0,0,,,,0,0
AMZN_1h_1750951800_1753896600_42.png,val,AMZN,1h,2025-06-26T15:30:00+00:00,2025-07-30T17:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,4,0,0.8333,10,12,-1,3,0,0,,,,0,0
AMZN_1h_1751909400_1754580600_42.png,val,AMZN,1h,2025-07-07T17:30:00+00:00,2025-08-07T15:30:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,5,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1742918400_1743490800_42.png,val,BTC-USD,1h,2025-03-25T16:00:00+00:00,2025-04-01T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,8,12,-1,3,0,0.75,9,12,-1,2,0,1,,,,2,2
BTC-USD_1h_1743062400_1743634800_42.png,val,BTC-USD,1h,2025-03-27T08:00:00+00:00,2025-04-02T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.9167,11,12,1,2,1,0,,,,0,0
BTC-USD_1h_1743206400_1743778800_42.png,val,BTC-USD,1h,2025-03-29T00:00:00+00:00,2025-04-04T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1743350400_1743922800_42.png,val,BTC-USD,1h,2025-03-30T16:00:00+00:00,2025-04-06T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1743494400_1744066800_42.png,val,BTC-USD,1h,2025-04-01T08:00:00+00:00,2025-04-07T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1743638400_1744210800_42.png,val,BTC-USD,1h,2025-04-03T00:00:00+00:00,2025-04-09T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1743782400_1744354800_42.png,val,BTC-USD,1h,2025-04-04T16:00:00+00:00,2025-04-11T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.6667,4,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1743926400_1744498800_42.png,val,BTC-USD,1h,2025-04-06T08:00:00+00:00,2025-04-12T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.6667,4,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1744070400_1744642800_42.png,val,BTC-USD,1h,2025-04-08T00:00:00+00:00,2025-04-14T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.75,9,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1744214400_1744786800_42.png,val,BTC-USD,1h,2025-04-09T16:00:00+00:00,2025-04-16T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.6667,4,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1744358400_1744930800_42.png,val,BTC-USD,1h,2025-04-11T08:00:00+00:00,2025-04-17T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1744502400_1745074800_42.png,val,BTC-USD,1h,2025-04-13T00:00:00+00:00,2025-04-19T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1744646400_1745218800_42.png,val,BTC-USD,1h,2025-04-14T16:00:00+00:00,2025-04-21T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,1.0,6,6,1,1,1,0,,,,0,0
BTC-USD_1h_1744790400_1745362800_42.png,val,BTC-USD,1h,2025-04-16T08:00:00+00:00,2025-04-22T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1744934400_1745506800_42.png,val,BTC-USD,1h,2025-04-18T00:00:00+00:00,2025-04-24T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1745078400_1745650800_42.png,val,BTC-USD,1h,2025-04-19T16:00:00+00:00,2025-04-26T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1745222400_1745794800_42.png,val,BTC-USD,1h,2025-04-21T08:00:00+00:00,2025-04-27T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1745366400_1745938800_42.png,val,BTC-USD,1h,2025-04-23T00:00:00+00:00,2025-04-29T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,1,,,,1,1
BTC-USD_1h_1745510400_1746082800_42.png,val,BTC-USD,1h,2025-04-24T16:00:00+00:00,2025-05-01T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,5,6,-1,1,0,1,,,,2,2
BTC-USD_1h_1745654400_1746226800_42.png,val,BTC-USD,1h,2025-04-26T08:00:00+00:00,2025-05-02T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1745798400_1746370800_42.png,val,BTC-USD,1h,2025-04-28T00:00:00+00:00,2025-05-04T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1745942400_1746514800_42.png,val,BTC-USD,1h,2025-04-29T16:00:00+00:00,2025-05-06T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1746086400_1746658800_42.png,val,BTC-USD,1h,2025-05-01T08:00:00+00:00,2025-05-07T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1746230400_1746802800_42.png,val,BTC-USD,1h,2025-05-03T00:00:00+00:00,2025-05-09T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1746374400_1746946800_42.png,val,BTC-USD,1h,2025-05-04T16:00:00+00:00,2025-05-11T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1746518400_1747090800_42.png,val,BTC-USD,1h,2025-05-06T08:00:00+00:00,2025-05-12T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1746662400_1747234800_42.png,val,BTC-USD,1h,2025-05-08T00:00:00+00:00,2025-05-14T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1746806400_1747378800_42.png,val,BTC-USD,1h,2025-05-09T16:00:00+00:00,2025-05-16T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1746950400_1747522800_42.png,val,BTC-USD,1h,2025-05-11T08:00:00+00:00,2025-05-17T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1747094400_1747666800_42.png,val,BTC-USD,1h,2025-05-13T00:00:00+00:00,2025-05-19T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,2,1,1.0,12,12,1,2,2,0,,,,0,0
BTC-USD_1h_1747238400_1747810800_42.png,val,BTC-USD,1h,2025-05-14T16:00:00+00:00,2025-05-21T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,4,0,0.8333,10,12,-1,3,0,0,,,,0,0
BTC-USD_1h_1747382400_1747954800_42.png,val,BTC-USD,1h,2025-05-16T08:00:00+00:00,2025-05-22T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1747526400_1748098800_42.png,val,BTC-USD,1h,2025-05-18T00:00:00+00:00,2025-05-24T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,4,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1747670400_1748242800_42.png,val,BTC-USD,1h,2025-05-19T16:00:00+00:00,2025-05-26T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1747814400_1748386800_42.png,val,BTC-USD,1h,2025-05-21T08:00:00+00:00,2025-05-27T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1747958400_1748530800_42.png,val,BTC-USD,1h,2025-05-23T00:00:00+00:00,2025-05-29T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1748102400_1748674800_42.png,val,BTC-USD,1h,2025-05-24T16:00:00+00:00,2025-05-31T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,2,1,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1748246400_1748818800_42.png,val,BTC-USD,1h,2025-05-26T08:00:00+00:00,2025-06-01T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,3,1,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1748390400_1748962800_42.png,val,BTC-USD,1h,2025-05-28T00:00:00+00:00,2025-06-03T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,1,0.9167,11,12,1,2,1,0,,,,0,0
BTC-USD_1h_1748534400_1749106800_42.png,val,BTC-USD,1h,2025-05-29T16:00:00+00:00,2025-06-05T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,1,,,,1,1
BTC-USD_1h_1748678400_1749250800_42.png,val,BTC-USD,1h,2025-05-31T08:00:00+00:00,2025-06-06T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1748822400_1749394800_42.png,val,BTC-USD,1h,2025-06-02T00:00:00+00:00,2025-06-08T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1748966400_1749538800_42.png,val,BTC-USD,1h,2025-06-03T16:00:00+00:00,2025-06-10T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,1.0,6,6,1,1,1,0,,,,0,0
BTC-USD_1h_1749110400_1749682800_42.png,val,BTC-USD,1h,2025-06-05T08:00:00+00:00,2025-06-11T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.9167,11,12,1,2,1,0,,,,0,0
BTC-USD_1h_1749254400_1749826800_42.png,val,BTC-USD,1h,2025-06-07T00:00:00+00:00,2025-06-13T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1749398400_1749970800_42.png,val,BTC-USD,1h,2025-06-08T16:00:00+00:00,2025-06-15T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1749542400_1750114800_42.png,val,BTC-USD,1h,2025-06-10T08:00:00+00:00,2025-06-16T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1749686400_1750258800_42.png,val,BTC-USD,1h,2025-06-12T00:00:00+00:00,2025-06-18T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1749830400_1750402800_42.png,val,BTC-USD,1h,2025-06-13T16:00:00+00:00,2025-06-20T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,1,,,,1,1
BTC-USD_1h_1749974400_1750546800_42.png,val,BTC-USD,1h,2025-06-15T08:00:00+00:00,2025-06-21T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,2,1,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1750118400_1750690800_42.png,val,BTC-USD,1h,2025-06-17T00:00:00+00:00,2025-06-23T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,3,1,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1750262400_1750834800_42.png,val,BTC-USD,1h,2025-06-18T16:00:00+00:00,2025-06-25T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1750406400_1750978800_42.png,val,BTC-USD,1h,2025-06-20T08:00:00+00:00,2025-06-26T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1750550400_1751122800_42.png,val,BTC-USD,1h,2025-06-22T00:00:00+00:00,2025-06-28T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1750694400_1751266800_42.png,val,BTC-USD,1h,2025-06-23T16:00:00+00:00,2025-06-30T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1750838400_1751410800_42.png,val,BTC-USD,1h,2025-06-25T08:00:00+00:00,2025-07-01T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1750982400_1751554800_42.png,val,BTC-USD,1h,2025-06-27T00:00:00+00:00,2025-07-03T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.9167,11,12,1,2,1,0,,,,0,0
BTC-USD_1h_1751126400_1751698800_42.png,val,BTC-USD,1h,2025-06-28T16:00:00+00:00,2025-07-05T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1751270400_1751842800_42.png,val,BTC-USD,1h,2025-06-30T08:00:00+00:00,2025-07-06T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1751414400_1751986800_42.png,val,BTC-USD,1h,2025-07-02T00:00:00+00:00,2025-07-08T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1751558400_1752130800_42.png,val,BTC-USD,1h,2025-07-03T16:00:00+00:00,2025-07-10T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1751702400_1752274800_42.png,val,BTC-USD,1h,2025-07-05T08:00:00+00:00,2025-07-11T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,4,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1751846400_1752418800_42.png,val,BTC-USD,1h,2025-07-07T00:00:00+00:00,2025-07-13T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1751990400_1752562800_42.png,val,BTC-USD,1h,2025-07-08T16:00:00+00:00,2025-07-15T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1752134400_1752706800_42.png,val,BTC-USD,1h,2025-07-10T08:00:00+00:00,2025-07-16T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
BTC-USD_1h_1752278400_1752850800_42.png,val,BTC-USD,1h,2025-07-12T00:00:00+00:00,2025-07-18T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1752422400_1752994800_42.png,val,BTC-USD,1h,2025-07-13T16:00:00+00:00,2025-07-20T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,2,1,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1752566400_1753138800_42.png,val,BTC-USD,1h,2025-07-15T08:00:00+00:00,2025-07-21T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,1.0,12,12,1,3,2,0.8333,10,12,-1,2,0,1,,,,1,1
BTC-USD_1h_1752710400_1753282800_42.png,val,BTC-USD,1h,2025-07-17T00:00:00+00:00,2025-07-23T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,2,1,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1752854400_1753426800_42.png,val,BTC-USD,1h,2025-07-18T16:00:00+00:00,2025-07-25T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,1,,,,2,2
BTC-USD_1h_1752998400_1753570800_42.png,val,BTC-USD,1h,2025-07-20T08:00:00+00:00,2025-07-26T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,3,0,0,,,,0,0
BTC-USD_1h_1753142400_1753714800_42.png,val,BTC-USD,1h,2025-07-22T00:00:00+00:00,2025-07-28T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1753286400_1753858800_42.png,val,BTC-USD,1h,2025-07-23T16:00:00+00:00,2025-07-30T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
BTC-USD_1h_1753430400_1754002800_42.png,val,BTC-USD,1h,2025-07-25T08:00:00+00:00,2025-07-31T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,2,1,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1753574400_1754146800_42.png,val,BTC-USD,1h,2025-07-27T00:00:00+00:00,2025-08-02T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,2,1,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1753718400_1754290800_42.png,val,BTC-USD,1h,2025-07-28T16:00:00+00:00,2025-08-04T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,2,1,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1753862400_1754434800_42.png,val,BTC-USD,1h,2025-07-30T08:00:00+00:00,2025-08-05T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1754006400_1754578800_42.png,val,BTC-USD,1h,2025-08-01T00:00:00+00:00,2025-08-07T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
BTC-USD_1h_1754150400_1754722800_42.png,val,BTC-USD,1h,2025-08-02T16:00:00+00:00,2025-08-09T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,1.0,6,6,1,1,1,0,,,,0,0
BTC-USD_1h_1754294400_1754866800_42.png,val,BTC-USD,1h,2025-08-04T08:00:00+00:00,2025-08-10T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,4,0,1.0,12,12,1,3,3,1,,,,1,1
BTC-USD_1h_1754438400_1755010800_42.png,val,BTC-USD,1h,2025-08-06T00:00:00+00:00,2025-08-12T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,1.0,6,6,1,1,1,0,,,,0,0
BTC-USD_1h_1754582400_1755154800_42.png,val,BTC-USD,1h,2025-08-07T16:00:00+00:00,2025-08-14T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1742918400_1743490800_42.png,val,ETH-USD,1h,2025-03-25T16:00:00+00:00,2025-04-01T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.75,9,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1743062400_1743634800_42.png,val,ETH-USD,1h,2025-03-27T08:00:00+00:00,2025-04-02T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,1.0,6,6,1,1,1,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1743206400_1743778800_42.png,val,ETH-USD,1h,2025-03-29T00:00:00+00:00,2025-04-04T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1743350400_1743922800_42.png,val,ETH-USD,1h,2025-03-30T16:00:00+00:00,2025-04-06T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,1,0.6667,4,6,-1,1,0,0,,,,0,0
